ID,Posted at,Screen name,Text
524657870277971968,2014-10-21 20:25:58 +0000,jonah124,RT @SPCStars: Back 2 back national championships and a worlds in between for @dragNthrust #CharterRepresent #NationalsTX
524637188383047681,2014-10-21 19:03:47 +0000,DeweyDewhurst,RT @FulcrumPro: @SockeyeUltimate vs @TruckStopUlti in the @USAUltimate pro-flight elimination game | https://vimeo.com/109390783 #NationalsTX
524636998020370433,2014-10-21 19:03:02 +0000,87til,RT @FulcrumPro: @SockeyeUltimate vs @TruckStopUlti in the @USAUltimate pro-flight elimination game | https://vimeo.com/109390783 #NationalsTX
524636700317073408,2014-10-21 19:01:51 +0000,tzibby12,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524556105393790976,2014-10-21 13:41:35 +0000,phototino,Photos on photos on photos... Complete game coverage of the Mixed Division Finals is now online at http://gallery.tinotran.com/Nationals2014. #NationalsTX
524553736077975552,2014-10-21 13:32:11 +0000,sludgebrown,"Scandal 2014 Season: 
5th at #usopenmn
2nd at #chesapeakeinvite
Bronze at #WUCC2014
3rd at #ecc2014
1st at #MARegionals
1st at #NationalsTX"
524506451151425536,2014-10-21 10:24:17 +0000,anjelloo,RT @UltimteProblems: Teams at #NationalsTX-ebola is only in TX and is only transfered by fluids so just dont make out with @doublewidetx or @txshowdown #zipstips
524500650705833984,2014-10-21 10:01:14 +0000,dragNthrust,RT @USAUltimate: Brittany Winner recaps the mixed division championship between @dragNthrust & Seattle Mixed http://www.usaultimate.org/news/2014-nationals--mixed-division-day-4-recap/ #NationalsTX
524450891991371776,2014-10-21 06:43:31 +0000,EJealous,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524429192466022400,2014-10-21 05:17:17 +0000,betty_gone_wild,RT @USAUltimate: Leah Brown recaps the women's division championship between @ScandalUltimate & @furyultimate http://www.usaultimate.org/news/2014-nationals--mixed-division-day-4-recap/ #NationalsTX
524412060395143169,2014-10-21 04:09:12 +0000,Union_Ultimate,RT @USAUltimate: Brittany Winner recaps the mixed division championship between @dragNthrust & Seattle Mixed http://www.usaultimate.org/news/2014-nationals--mixed-division-day-4-recap/ #NationalsTX
524407175813160960,2014-10-21 03:49:48 +0000,USCHellions,RT @FiveUltimateLLC: Heading home from #NationalsTX and there are tons of ultimate players on this flight. This is such a great community. #somanyfriends
524398296895586304,2014-10-21 03:14:31 +0000,turbogunhawk,RT @USAUltimate: Brittany Winner recaps the mixed division championship between @dragNthrust & Seattle Mixed http://www.usaultimate.org/news/2014-nationals--mixed-division-day-4-recap/ #NationalsTX
524391899231428608,2014-10-21 02:49:06 +0000,USAUltimate,Greg Gipson recaps the men's division championship between @BravoUltimate & @Boston_Ironside http://www.usaultimate.org/news/2014-nationals--mens-division-day-4-recap/ #NationalsTX
524391512315289600,2014-10-21 02:47:33 +0000,USAUltimate,Leah Brown recaps the women's division championship between @ScandalUltimate & @furyultimate http://www.usaultimate.org/news/2014-nationals--mixed-division-day-4-recap/ #NationalsTX
524391301811560448,2014-10-21 02:46:43 +0000,USAUltimate,Brittany Winner recaps the mixed division championship between @dragNthrust & Seattle Mixed http://www.usaultimate.org/news/2014-nationals--mixed-division-day-4-recap/ #NationalsTX
524389778306117633,2014-10-21 02:40:40 +0000,SHEADYguy,".@theAUDL #NationalsTX is over, when are we getting more expansion announcements?"
524388799481401344,2014-10-21 02:36:47 +0000,junelgraham,RT @KK24ultimate: Thank you @USAUltimate and @DiscraftULT for an unforgettable weekend!! We appreciate all you do for Ultimate #NationalsTX @ColumbusMixed
524384124556312577,2014-10-21 02:18:12 +0000,FrisbeeFacts,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524368054474801152,2014-10-21 01:14:21 +0000,shellypeyton,"RT @kawena13: RT @USAUltimate: Congratulations to Leila Tunnell @100percentBS, the 2014 recipient of the Kathy Pufahl Spirit Award. #NationalsTX"
524367495399239680,2014-10-21 01:12:07 +0000,SHEADYguy,"Been silent here recently because I didn't get to watch the #NationalsTX finals live. Watched mixed and women's finals yesterday, men's now."
524361460227772416,2014-10-21 00:48:08 +0000,scdiscgolfer77,"RT @USAUltimate: Your 2014 Mixed National Champions and Spirit Championships:
@dragNthrust 
#NationalsTX http://t.co/ArvEZazki6"
524358515855736833,2014-10-21 00:36:26 +0000,FiveUltimateLLC,Heading home from #NationalsTX and there are tons of ultimate players on this flight. This is such a great community. #somanyfriends
524337224192897024,2014-10-20 23:11:50 +0000,KristinLloyd3,Tired of being back to this school stuff already. Can we go back to #NationalsTX?
524328547544883200,2014-10-20 22:37:21 +0000,phototino,2014 Mixed Division National Championship Game - @dragNthrust v. @206ghettobirds http://on.fb.me/1t3kvvA #NationalsTX http://t.co/L9U5j3Oc03
524301273953079296,2014-10-20 20:48:59 +0000,kamilskwarek8,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524300546916630528,2014-10-20 20:46:06 +0000,mentaldiscorder,http://ultiworld.com/live/ #nationalsTX
524292737026105345,2014-10-20 20:15:04 +0000,dragNthrust,RT @UltiPhotos: Holy Beast Mode! Georgia B.! @HeistUltimate @capsultimate @WomenInUltimate @USAUltimate #NationalsTX http://www.ultiphotos.com/usau/nationals/2014/fri/highlights/h186d697f
524273519136608257,2014-10-20 18:58:42 +0000,kristin_franke,RT @gapoole: #WhenIRootIRootForTheDistrict RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/Sk7dEcS4UI
524265475308785664,2014-10-20 18:26:44 +0000,CharlieHoppes11,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
524264434626465792,2014-10-20 18:22:36 +0000,gapoole,#WhenIRootIRootForTheDistrict RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/Sk7dEcS4UI
524261703685390337,2014-10-20 18:11:45 +0000,BornCborn,#mcm goes to the 4 time national champion @Brodiesmith21 #NationalsTX #NationalChamps http://t.co/3zZO0MjUJs
524260098802454528,2014-10-20 18:05:22 +0000,ameye13,Scared the crap out of my roomates this morning with my #eric tat from #NationalsTX @vcultimate @SpinUltimate @LDeL5 http://t.co/9mJBPnNZES
524256864490778624,2014-10-20 17:52:31 +0000,emilymcafee,RT @FulcrumPro: @SeattleRiot Day 03 vs @furyultimate at the @USAUltimate Club Championships | https://vimeo.com/109411177 | #NationalsTX
524256289191645184,2014-10-20 17:50:14 +0000,emilymcafee,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
524251650576642048,2014-10-20 17:31:48 +0000,DickAndSauce,RT @kraynolds90: The #NationalsTX hangover is real
524243876228657153,2014-10-20 17:00:54 +0000,DickAndSauce,"Only the greasy goodness of Sbarro can heal your hangover now, Dr. Jones. It's time to ask yourself what you believe. #NationalsTX"
524241076975337472,2014-10-20 16:49:47 +0000,Tyler_Aybear,RT @UltiPhotos: Holy Beast Mode! Georgia B.! @HeistUltimate @capsultimate @WomenInUltimate @USAUltimate #NationalsTX http://www.ultiphotos.com/usau/nationals/2014/fri/highlights/h186d697f
524240841196711936,2014-10-20 16:48:51 +0000,wi_statebird,RT @UltiPhotos: Holy Beast Mode! Georgia B.! @HeistUltimate @capsultimate @WomenInUltimate @USAUltimate #NationalsTX http://www.ultiphotos.com/usau/nationals/2014/fri/highlights/h186d697f
524232139324551171,2014-10-20 16:14:16 +0000,santino_gia,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524229826157506560,2014-10-20 16:05:04 +0000,ozoneultimate,"3 different Pro flight bracket stories, but way to make it happen in all divisions ALT!!! @ATLchain @ATLBucket #whatsthatsmell #NationalsTX"
524227989383299072,2014-10-20 15:57:47 +0000,ScooberFTW,RT @kraynolds90: The #NationalsTX hangover is real
524227958358024192,2014-10-20 15:57:39 +0000,jwong25,RT @UltiPhotos: Holy Beast Mode! Georgia B.! @HeistUltimate @capsultimate @WomenInUltimate @USAUltimate #NationalsTX http://www.ultiphotos.com/usau/nationals/2014/fri/highlights/h186d697f
524225444053544960,2014-10-20 15:47:40 +0000,stephcamps11,"Now that #nationalsTX is over, what is there to talk about?"
524221715354632192,2014-10-20 15:32:51 +0000,FiveUltimateLLC,RT @GetHorizontal: #MICKLEMANIA reaching new heights with @BravoUltimate's win at #NationalsTX cc @livelaughlime http://t.co/cu1VaePWfE
524212451831975936,2014-10-20 14:56:02 +0000,kraynolds90,The #NationalsTX hangover is real
524204995390869504,2014-10-20 14:26:25 +0000,sher_ulti_luv,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524200677846044673,2014-10-20 14:09:15 +0000,ScooberFTW,RT @FulcrumPro: @206ghettobirds - we filmed some clips at 120fps.  This was one of the coolest though - https://vimeo.com/109332420 #NationalsTX
524198524574248962,2014-10-20 14:00:42 +0000,ColinDeBallin,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
524197585893212161,2014-10-20 13:56:58 +0000,UltimateJhavi,"Congrats to @BravoUltimate for winning nationals! Great weekend of ultimate, can't wait for next season! #NationalsTX"
524197551399239680,2014-10-20 13:56:50 +0000,HuckinFoyas,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
524196256630181888,2014-10-20 13:51:41 +0000,ColumbusMixed,RT @KK24ultimate: Thank you @USAUltimate and @DiscraftULT for an unforgettable weekend!! We appreciate all you do for Ultimate #NationalsTX @ColumbusMixed
524181291756167168,2014-10-20 12:52:13 +0000,mentaldiscorder,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524180579890114560,2014-10-20 12:49:23 +0000,daFrisbeeFreak,"RT @DiscraftULT: Congrats to our 2014 US Champs, thanks to all for your spirit and friendship, and to the hard working staff and volunteers! #NationalsTX"
524179093483319296,2014-10-20 12:43:29 +0000,rebexas00,#NationalsTX hangover http://i.imgur.com/eB2dmYF.gif
524173126859755520,2014-10-20 12:19:46 +0000,DiscraftULT,"Congrats to our 2014 US Champs, thanks to all for your spirit and friendship, and to the hard working staff and volunteers! #NationalsTX"
524165552001277952,2014-10-20 11:49:40 +0000,Burningring22,RT @MJBowen4: @seamenultimate at #NationalsTX #STMLB #Semis http://t.co/Otr09QiB5i
524163238515462144,2014-10-20 11:40:29 +0000,sludgebrown,"RT @TripleCrownTour: In the last 2 yrs,@dragNthrust has won 2 @USAUltimate Championships,a @WorldFlyingDisc World Champ,and a silver at the US Open #NationalsTX"
524160951893762049,2014-10-20 11:31:24 +0000,MJBowen4,@seamenultimate at #NationalsTX #STMLB #Semis http://t.co/Otr09QiB5i
524160620908666880,2014-10-20 11:30:05 +0000,bryanplymale,"Bom Bom Bom Boleh Nath
Thanks #DUA #NationalsTX <3
Day 3 Women's Ultimate, YOUTH Clinic and Semi-Finals"
524158585765244928,2014-10-20 11:21:59 +0000,bryanplymale,thanks Dallas Ultimate Association and USA Ultimate for a wonderful tournament <3 #DUA #NationalsTX http://lnkd.in/bkBjKRK
524156956198453250,2014-10-20 11:15:31 +0000,stussy_xx,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
524105237284782080,2014-10-20 07:50:00 +0000,GetHorizontal,#MICKLEMANIA reaching new heights with @BravoUltimate's win at #NationalsTX cc @livelaughlime http://t.co/cu1VaePWfE
524088411498766336,2014-10-20 06:43:09 +0000,gwenambler,RT @FulcrumPro: @SeattleRiot Day 03 vs @furyultimate at the @USAUltimate Club Championships | https://vimeo.com/109411177 | #NationalsTX
524087629097472000,2014-10-20 06:40:02 +0000,gwenambler,"RT @USAUltimate: Congratulations to Leila Tunnell @100percentBS, the 2014 recipient of the Kathy Pufahl Spirit Award. #NationalsTX"
524080652875227136,2014-10-20 06:12:19 +0000,PEO_28,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524077468014358528,2014-10-20 05:59:40 +0000,nlance3,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524076576280170496,2014-10-20 05:56:07 +0000,CaliseCardenas,RT @FulcrumPro: @SeattleRiot Day 03 vs @furyultimate at the @USAUltimate Club Championships | https://vimeo.com/109411177 | #NationalsTX
524068081346560000,2014-10-20 05:22:21 +0000,SeattleRiot,RT @FulcrumPro: @SeattleRiot Day 03 vs @furyultimate at the @USAUltimate Club Championships | https://vimeo.com/109411177 | #NationalsTX
524066563263971328,2014-10-20 05:16:20 +0000,dsmeltzer,RT @FulcrumPro: @SockeyeUltimate vs @TruckStopUlti in the @USAUltimate pro-flight elimination game | https://vimeo.com/109390783 #NationalsTX
524065601476501504,2014-10-20 05:12:30 +0000,CalMummert,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524059347073388544,2014-10-20 04:47:39 +0000,bamasecs,RT @FulcrumPro: @RhinoUltimate vs @SockeyeUltimate | PreQuarters | #NationalsTX | https://vimeo.com/109291082
524059258665844736,2014-10-20 04:47:18 +0000,bamasecs,RT @FulcrumPro: @206ghettobirds - we filmed some clips at 120fps.  This was one of the coolest though - https://vimeo.com/109332420 #NationalsTX
524059216227889152,2014-10-20 04:47:08 +0000,bamasecs,RT @FulcrumPro: @SockeyeUltimate vs @TruckStopUlti in the @USAUltimate pro-flight elimination game | https://vimeo.com/109390783 #NationalsTX
524057136620257280,2014-10-20 04:38:52 +0000,tdwiltz,RT @FulcrumPro: @206ghettobirds - we filmed some clips at 120fps.  This was one of the coolest though - https://vimeo.com/109332420 #NationalsTX
524056384724140032,2014-10-20 04:35:53 +0000,AuckUltimate,RT @FulcrumPro: @206ghettobirds - we filmed some clips at 120fps.  This was one of the coolest though - https://vimeo.com/109332420 #NationalsTX
524054878776459264,2014-10-20 04:29:54 +0000,bren_townsend8,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524049510704881664,2014-10-20 04:08:34 +0000,wi_statebird,RT @f_go: Keeping the play alive. @dragNthrust #ultimate @USAUltimate #NationalsTX http://t.co/SAlocqSooR
524048971656732673,2014-10-20 04:06:25 +0000,KryptDANite,Now that #NationalsTX are done it's time for the #southern division to actually form @theAUDL right? #expansion #ultimateteam @bamasecs
524046348866183168,2014-10-20 03:56:00 +0000,joelers75,RT @FulcrumPro: @206ghettobirds - we filmed some clips at 120fps.  This was one of the coolest though - https://vimeo.com/109332420 #NationalsTX
524046105395228673,2014-10-20 03:55:02 +0000,HauntedCornHair,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
524045141963976705,2014-10-20 03:51:12 +0000,lilikels,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524043291306622976,2014-10-20 03:43:51 +0000,bryanplymale,"RT @dcdisc: 2014 champs, @ScandalUltimate !!!! #NationalsTX http://t.co/NGUslMkttW"
524042797574156288,2014-10-20 03:41:53 +0000,bryanplymale,RT @f_go: Keeping the play alive. @dragNthrust #ultimate @USAUltimate #NationalsTX http://t.co/SAlocqSooR
524042666061746176,2014-10-20 03:41:22 +0000,bryanplymale,"RT @USAUltimate: Your 2014 Mixed National Champions and Spirit Championships:
@dragNthrust 
#NationalsTX http://t.co/ArvEZazki6"
524042617546223616,2014-10-20 03:41:10 +0000,bryanplymale,RT @ESPN3: The @USAUltimate National Championships conclude today on ESPN3. Watch here » http://es.pn/11EDm5i #NationalsTX http://t.co/X2gGngFqNe
524042555583762432,2014-10-20 03:40:56 +0000,bryanplymale,"RT @TripleCrownTour: Markette high count hammer crossfield to Neff, who scoobers to Garcia. Bravo lead is now 12-11, game to 13. #NationalsTX"
524042502743920642,2014-10-20 03:40:43 +0000,bryanplymale,RT @TripleCrownTour: Gibson assists to Mickle for the goal. @BravoUltimate wins the 2014 Men's Championship with a 13-11 win over @Boston_Ironside #NationalsTX
524042448931016704,2014-10-20 03:40:30 +0000,bryanplymale,RT @FiveUltimateLLC: Party at @PlanoGingerMan starts in just 2.5 hours! We're excited to see you all there! #NationalsTX cc @Ulti_world
524042372242743297,2014-10-20 03:40:12 +0000,bryanplymale,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524039551040622592,2014-10-20 03:28:59 +0000,tallisboyd,"RT @TripleCrownTour: In the last 2 yrs,@dragNthrust has won 2 @USAUltimate Championships,a @WorldFlyingDisc World Champ,and a silver at the US Open #NationalsTX"
524039520216698880,2014-10-20 03:28:52 +0000,kdubsultimate,RT @FulcrumPro: @RhinoUltimate vs @SockeyeUltimate | PreQuarters | #NationalsTX | https://vimeo.com/109291082
524039422481010688,2014-10-20 03:28:29 +0000,kdubsultimate,RT @FulcrumPro: @206ghettobirds - we filmed some clips at 120fps.  This was one of the coolest though - https://vimeo.com/109332420 #NationalsTX
524039389069205504,2014-10-20 03:28:21 +0000,kdubsultimate,RT @FulcrumPro: @SockeyeUltimate vs @TruckStopUlti in the @USAUltimate pro-flight elimination game | https://vimeo.com/109390783 #NationalsTX
524036936072040448,2014-10-20 03:18:36 +0000,FulcrumPro,@206ghettobirds - we filmed some clips at 120fps.  This was one of the coolest though - https://vimeo.com/109332420 #NationalsTX
524032496959516672,2014-10-20 03:00:58 +0000,dragNthrust,"RT @TripleCrownTour: In the last 2 yrs,@dragNthrust has won 2 @USAUltimate Championships,a @WorldFlyingDisc World Champ,and a silver at the US Open #NationalsTX"
524031374677016576,2014-10-20 02:56:30 +0000,HAbrauer,"RT @USAUltimate: Congratulations to Leila Tunnell @100percentBS, the 2014 recipient of the Kathy Pufahl Spirit Award. #NationalsTX"
524030541591756801,2014-10-20 02:53:11 +0000,kawena13,"RT @USAUltimate: Congratulations to Leila Tunnell @100percentBS, the 2014 recipient of the Kathy Pufahl Spirit Award. #NationalsTX"
524029739514597376,2014-10-20 02:50:00 +0000,FulcrumPro,@SeattleRiot Day 03 vs @furyultimate at the @USAUltimate Club Championships | https://vimeo.com/109411177 | #NationalsTX
524028918513160192,2014-10-20 02:46:44 +0000,r2vanhook,RT @FiveUltimateLLC: Party at @PlanoGingerMan starts in just 2.5 hours! We're excited to see you all there! #NationalsTX cc @Ulti_world
524024996222357508,2014-10-20 02:31:09 +0000,bryanplymale,USA ULTIMATE #NATIONALSTX @ Toyota Soccer Center - Dr. Pink Field http://instagram.com/p/uW4179nRuq/
524024357073731584,2014-10-20 02:28:37 +0000,bryanplymale,USA ULTIMATE #NATIONALSTX @ Toyota Soccer Center - Dr. Pink Field http://instagram.com/p/uW4jXbnRuP/
524021505177698306,2014-10-20 02:17:17 +0000,cincyultimate,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524020527472844801,2014-10-20 02:13:24 +0000,rushing_ethan,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524019285694623744,2014-10-20 02:08:28 +0000,austin_bright,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524019139656949760,2014-10-20 02:07:53 +0000,f_go,#photos #NationalsTX @USAUltimate http://f-go.smugmug.com/Sports/Ultimate-Frisbee/101914-USA-Ultimate-Nationals-
524018676132249601,2014-10-20 02:06:02 +0000,strait_david,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524016044361256960,2014-10-20 01:55:35 +0000,ScooberFTW,Smizz aka Stanley being Stanley. #nationalsTX http://gfycat.com/InfantileDefiantAchillestang
524013915861024768,2014-10-20 01:47:07 +0000,drg_116,Great day! Fantastic Men's Final. And I got to see THE @brodiesmith21 play. #NationalsTX #ultimate… http://instagram.com/p/uWzzdwxrYM/
524010801913294848,2014-10-20 01:34:45 +0000,dragNthrust,Truth.   RT @ColumbusMixed: Thanks @dragNthrust for saying our zone was one of the toughest things they faced all weekend. #NationalsTX
524009698383519744,2014-10-20 01:30:22 +0000,f_go,Women's Div: They play like girls. @WomenInUltimate @USAUltimate @furyultimate @ScandalUltimate #baddass #NationalsTX http://t.co/2KE7g72tKT
524008990200451073,2014-10-20 01:27:33 +0000,AliRockettDP,"After watching #NationalsTX
on both @ngnultimate+ESPN, @espn has a lot of learn about filming #ultimate. Just zoom out!"
524008588734631937,2014-10-20 01:25:57 +0000,junelgraham,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524008081621934080,2014-10-20 01:23:56 +0000,f_go,Women's Div: They play like girls. @WomenInUltimate @USAUltimate @furyultimate @ScandalUltimate #badass #NationalsTX http://t.co/r3mdNQDWFC
524005684917309440,2014-10-20 01:14:25 +0000,siddgood,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524004504883433472,2014-10-20 01:09:44 +0000,KK24ultimate,Thank you @USAUltimate and @DiscraftULT for an unforgettable weekend!! We appreciate all you do for Ultimate #NationalsTX @ColumbusMixed
524004296829190144,2014-10-20 01:08:54 +0000,naylo_pez,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524002850746417152,2014-10-20 01:03:09 +0000,Vikhram7,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524001936446853120,2014-10-20 00:59:31 +0000,renfitness,RT @FiveUltimateLLC: Party at @PlanoGingerMan starts in just 2.5 hours! We're excited to see you all there! #NationalsTX cc @Ulti_world
524001401186168832,2014-10-20 00:57:24 +0000,nsingirikonda,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
524000653979312130,2014-10-20 00:54:26 +0000,ScandalUltimate,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
524000331953225728,2014-10-20 00:53:09 +0000,kingkahnacademy,"A hearty shoutout to @BravoUltimate , and to Jimmy Mickle for being a Callahan winner, college champ, and club champ #NationalsTX"
523999010286485506,2014-10-20 00:47:54 +0000,skydmagazine,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523998389277827072,2014-10-20 00:45:26 +0000,justinfarley03,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523995956874731522,2014-10-20 00:35:46 +0000,FantasticJose,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523995381764341761,2014-10-20 00:33:29 +0000,Isabelizabel_,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523994669475434496,2014-10-20 00:30:39 +0000,cuckooyah,"RT @TripleCrownTour: 8 yr old ultimate player, Owen, writing scores in his event guide before the Men's Championship. #aww #NationalsTX http://t.co/5lS4yhj8Wq"
523994171473149952,2014-10-20 00:28:40 +0000,akrongolddigger,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
523994167350165504,2014-10-20 00:28:39 +0000,Ty_Criss,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523994130025054208,2014-10-20 00:28:30 +0000,IkxrAzurmendi,RT @JoeCubitt: Turn up @BravoUltimate for the win. #NationalsTX  #ultimateteam #ultimatedisc
523993978689966081,2014-10-20 00:27:54 +0000,j__dubs97,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523993949912842240,2014-10-20 00:27:47 +0000,Jaytingwalker,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523993683767853056,2014-10-20 00:26:44 +0000,SoMassUlti,"Congrats, Bravo. Well played. RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/EZFnhYA0TP"
523993232418820096,2014-10-20 00:24:56 +0000,BassettTom,"RT @RobABaker: ""Crispy biscuit from Muffin"" #NationalsTX @EvanLepler @PrideofNY"
523992940025483264,2014-10-20 00:23:46 +0000,TheParkerWest,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523992765068500992,2014-10-20 00:23:05 +0000,Fenix_UC,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523992583911923712,2014-10-20 00:22:22 +0000,GoodGuyVibe,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523992303459782656,2014-10-20 00:21:15 +0000,QuinnArrington,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523992157083168769,2014-10-20 00:20:40 +0000,DiscStore,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523991205474861056,2014-10-20 00:16:53 +0000,LA_Gridlock,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523990684848893952,2014-10-20 00:14:49 +0000,JoeCubitt,Turn up @BravoUltimate for the win. #NationalsTX  #ultimateteam #ultimatedisc
523989923263971328,2014-10-20 00:11:47 +0000,kurtknoess,RT @FulcrumPro: @SockeyeUltimate vs @TruckStopUlti in the @USAUltimate pro-flight elimination game | https://vimeo.com/109390783 #NationalsTX
523989511886614528,2014-10-20 00:10:09 +0000,verorio,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523989172286017536,2014-10-20 00:08:48 +0000,BYUCHIUltimate,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523988457442783232,2014-10-20 00:05:58 +0000,wheresmy_moyni,Snugglin with my #disc #tonight #bae #iloveyousomuch #all175grams #sexyAF #NationalsTX
523988348021772288,2014-10-20 00:05:32 +0000,ultimatepulse,RT @UltimteProblems: Teams at #NationalsTX-ebola is only in TX and is only transfered by fluids so just dont make out with @doublewidetx or @txshowdown #zipstips
523987782889644033,2014-10-20 00:03:17 +0000,Imagine_Raine,RT @USAUltimate: Your 2014 Women's National Champions: @ScandalUltimate #NationalsTX http://t.co/IoEZw0XYCB
523986229583683584,2014-10-19 23:57:07 +0000,Colby_Keen,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523986118875033600,2014-10-19 23:56:40 +0000,JonathanFMiller,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
523985661494583297,2014-10-19 23:54:51 +0000,HunleyBadger03,"RT @USAUltimate: Your 2014 Men's National Championship:
@BravoUltimate #NationalsTX http://t.co/xD3FuAGacf"
